uid,kol用户名,抖音号,是否入驻,粉丝数,价格,预计播放量
95522611742,特斯拉,TeslaChina,否,917774,,
66598046050,央视新闻,cctvnews,否,105885632,,
104255897823,人民日报,rmrbxmt,否,117871294,,
93763913776,虎哥说车,hugeshuoche2,是,28560573,"'1-20s视频': 300000, '20-60s视频': 400000",6647959.0
104332721863,猴哥说车,1636323608,是,30538855,"'1-20s视频': 170000, '20-60s视频': 350000",15216192.0
56733450179,南哥说车,181634557,是,5952238,"'1-20s视频': 40000, '20-60s视频': 150000",732318.0
64269185197,中国日报,chinadaily,是,28148058,"'1-20s视频': 40000, '20-60s视频': 40000",1226008.0
4195355415549012,罗永浩,luoyonghao,是,13610646,"'1-20s视频': 83600, '20-60s视频': 83600",1937135.0
3759974969770119,毒辣车评,cheping666,是,6744765,"'1-20s视频': 250000, '20-60s视频': 350000",6022611.0
96582746791,央视网（12月12日晚8点 国货直播）,cctv.com,否,23300645,,
927583046739879,毒舌电影,dsmovie2019,是,47460113,"'1-20s视频': 200000, '20-60s视频': 200000",15732507.0
3170636073283755,小刚学长,xiaogangxz,是,13368829,"'1-20s视频': 53000, '20-60s视频': 380000",10832243.0
105075390754,新闻联播,cctvxwlb,否,28809577,,
69721760111,人民网,renminwang,否,43459148,,
95872745325,阿里巴巴,Ali102,是,9668374,"'1-20s视频': 1500, '20-60s视频': 1500",424064.0
98680217165,四川观察,scgcnews,是,35845175,"'1-20s视频': 30000, '20-60s视频': 40000",867928.0
63540064846,大LOGO 吃垮北京,40897255,是,18816199,"'1-20s视频': 110000, '20-60s视频': 250000",11737487.0
93601892201,央视国家记忆,guojiajiyi,否,13719423,,
85089670734,GEM鄧紫棋,GEMdzq,否,40536176,,
61686938961,商业小纸条real,22026006,是,12892050,"'1-20s视频': 29800, '20-60s视频': 29800",6549882.0
99808893411,宝马中国,BMW_China,否,2894219,,
6556303280,陈翔六点半,cxldb001,是,46811831,"'1-20s视频': 250000, '20-60s视频': 250000",5041384.0
69746644058,麻辣德子,dz0528,是,34783008,"'1-20s视频': 350000, '20-60s视频': 350000",2398485.0
96179633536,汽车之家,AUTOHOME2018,是,2672148,"'1-20s视频': 60000, '20-60s视频': 60000",86211.0
93288642596,新华社,xinhuashe,否,22371548,,
99854964202,环球网,huanqiuwang,是,19863575,"'1-20s视频': 60000, '20-60s视频': 120000",1886304.0
94075129360,廊坊燕宝宝马,,否,499715,,
98602472535,陈震同学,luobotongxue,是,2304144,"'1-20s视频': 250000, '20-60s视频': 350000",1061021.0
25189068324,虎小叔说车,fm1054hxs,是,6630449,"'1-20s视频': 10000, '20-60s视频': 130000",941445.0
63460410479,创业找崔磊,1030854191,是,11033714,"'1-20s视频': 18900, '20-60s视频': 18900",1201159.0
90123656534,中国网直播,zgwzb,是,15886599,"'1-20s视频': 25000, '20-60s视频': 32000",474448.0
53593622863,痞幼,MiyouW,是,8209942,"'1-20s视频': 140000, '20-60s视频': 200000",11719545.0
1059563815044316,八戒说车,bajieshuoche,是,7078035,"'1-20s视频': 11800, '20-60s视频': 150000",4076257.0
104815668206,雷军,xmleijun,否,4521340,,
93984482190,科技公元,kejigongyuan,是,15119556,"'1-20s视频': 98000, '20-60s视频': 148000",658603.0
67203093108,车坛老炮儿,hch0571,是,8076133,"'1-20s视频': 100000, '20-60s视频': 150000",3415286.0
108787706115,此地无垠,cidiwuyin,是,1411648,"'1-20s视频': 50000, '20-60s视频': 50000",711495.0
14352507152,河南广播电视台民生频道,594830048,是,21121246,"'1-20s视频': 50000, '20-60s视频': 100000",2073442.0
94129192423,支付宝,386830018,是,7640272,"'1-20s视频': 2465, '20-60s视频': 2465",185996.0
61493635565,备胎说车,,否,4393209,,
7869942119,毒角SHOW,193148355,是,22049090,"'1-20s视频': 280000, '20-60s视频': 350000",6497228.0
98524606968,央视财经,yscjxmt,否,5582259,,
82258449787,深圳交警,,否,10482046,,
98934041906,环球时报,HuanQiuShiBao,否,7418488,,
75624065509,大鲜汽车讲堂,daxian88888888,是,7579763,"'1-20s视频': 150000, '20-60s视频': 170000",6746484.0
93389153804,老爸评测,daddylab,否,20350066,,
96600205230,地球村讲解员,shutan001,是,11212141,"'1-20s视频': 80000, '20-60s视频': 90000",524519.0
101649721252,中国火箭军,zghjj1966,否,8507979,,
4498796778893779,外交部发言人办公室,xws_mfa,否,13838925,,
93584412487,《侣行》,ontheroad270,是,5753692,"'1-20s视频': 200000, '20-60s视频': 350000",420788.0
97712504916,凤凰卫视,876955174,是,6825529,"'1-20s视频': 70000, '20-60s视频': 300000",256950.0
84990209480,陈赫,,否,68274328,,
68310389333,李子柒,,否,41835809,,
110563717491,郭冬临·暖男先生,Mr_nuannan,是,25606717,"'1-20s视频': 880000, '20-60s视频': 880000",2246602.0
96608588706,光明日报,guangmingribao,否,22999689,,
74658338695,姚大,,否,15025305,,
85950401751,许君聪,1984_0707,是,15187645,"'1-20s视频': 700000, '20-60s视频': 700000",3223224.0
64002251227,汽车系超老师,q398341506,是,2851580,"'1-20s视频': 32000, '20-60s视频': 50000",1296573.0
86560737726,中国军网,zgjw81tv,否,16506674,,
88490949184,《电商》杂志社,chaijingNDS,是,5349858,"'1-20s视频': 10000, '20-60s视频': 20000",132205.0
103773888351,中国经济网,1369597357,是,14570837,"'1-20s视频': 80000, '20-60s视频': 140000",762881.0
71647309230,东北人(酱)在洛杉矶,152127764,是,13467748,"'1-20s视频': 35800, '20-60s视频': 460000",10173189.0
105580002301,玩车报告,wanchebaogao,是,2259552,"'1-20s视频': 40000, '20-60s视频': 100000",325766.0
94896315211,央视网快看,kuaikancctv,否,17038777,,
76725372134,罗志祥,ShowLoGNF,否,36628608,,
98524936524,四平警事,,否,16210321,,
61268016285,溜溜哥,NI66G,是,5567596,"'1-20s视频': 10000, '20-60s视频': 250000",1752211.0
101011269125,华为,huaweiguandou,否,4424905,,
76055758243,一禅小和尚,yichan6666,是,43416493,"'1-20s视频': 210000, '20-60s视频': 210000",2059686.0
61627091456,融创汽车,1034016955,是,3418879,"'1-20s视频': 68900, '20-60s视频': 68900",4570098.0
1991933892508967,冯巩,fenggonglaoshi,否,8670499,,
108244924674,贤于葛格,VX_W92649998,是,21025594,"'1-20s视频': 30000, '20-60s视频': 100000",2501036.0
98010209493,中国军视网,js7tv,否,11758842,,
99009495396,东方卫视,dragontv,是,19205748,"'1-20s视频': 20000, '20-60s视频': 60000",627893.0
103036427004,车圈小月月,1277867890,是,793220,"'1-20s视频': 10000, '20-60s视频': 20000",358515.0
2260189412334318,直男财经,zhinancaijing,是,6771400,"'1-20s视频': 70000, '20-60s视频': 70000",1772088.0
109825363535,海峡新干线,1923117633,是,9167346,"'1-20s视频': 22000, '20-60s视频': 24000",601695.0
91617001540,久牛星-牛哥说车,ngsc0604,是,4820554,"'1-20s视频': 20000, '20-60s视频': 100000",2196104.0
61628249411,科学旅行号,jianzhang001,是,11914511,"'1-20s视频': 100000, '20-60s视频': 120000",1776610.0
100311319634,孟非,,否,6549915,,
58958068057,冯提莫,Fengtimo1219,否,25141207,,
89346758145,哈尔滨广申奥迪,gs0451_82403999,否,487231,,
53242954156,暴走老常,baozoulaochang,是,7323645,"'1-20s视频': 110000, '20-60s视频': 130000",1403500.0
103316667265,李老鼠说车,1307547426,是,3846004,"'1-20s视频': 60000, '20-60s视频': 100000",1036793.0
97247984806,NBA,NBA_Official,否,10846382,,
59425735996,江疏影,,否,16484271,,
71453961415,王铁锤,PUA666666,是,9747515,"'1-20s视频': 121000, '20-60s视频': 121000",4650624.0
61569002758,大中华区总裁,SunDing666,是,6820917,"'1-20s视频': 10000, '20-60s视频': 120000",341370.0
2613650662,柳岩,Liuyan1108,否,19041495,,
88445518961,Dear-迪丽热巴,,否,49490122,,
74295448324,胡锡进,huxijin,否,4157536,,
2757203551852391,鹅国铁蛋‍♂️,egtd,是,9900113,"'1-20s视频': 50000, '20-60s视频': 250000",8617686.0
52905332217,回形针PaperClip,paperclip,是,6180172,"'1-20s视频': 180000, '20-60s视频': 180000",459090.0
97411926413,哇喔,waaa666,是,7092302,"'1-20s视频': 50000, '20-60s视频': 100000",1229758.0
101555261504,地理老师王小明,Dili001,是,7818530,"'1-20s视频': 50000, '20-60s视频': 60000",2065901.0
67321102305,大能,TNYP,是,9779084,"'1-20s视频': 300000, '20-60s视频': 300000",4663029.0
108379481158,反腐前沿,ffbdk,否,5250819,,
79513381117,解放军新闻传播中心融媒体,jfjxwcbzx,否,11071918,,
87797695344,中国青年报,ChinaYouthDaily,否,16619195,,
1714858898241277,小米直播间-早10-晚24直播,xiaomizhibojian,否,5716290,,
58078054954,涂磊,189251310,是,30937371,"'1-20s视频': 250000, '20-60s视频': 350000",1723670.0
103699672143,基地,jidifeng,是,4175970,"'1-20s视频': 60000, '20-60s视频': 60000",873206.0
52611402318,新闻快车,345652118,是,18315255,"'1-20s视频': 30000, '20-60s视频': 30000",888913.0
86134965662,小侠说电影,dianjuxia,是,17022317,"'1-20s视频': 60000, '20-60s视频': 60000",1312334.0
101755663603,大头评车,datou4732,是,1739106,"'1-20s视频': 15000, '20-60s视频': 30000",269528.0
85761442827,唐山小松汽车,XS17717788888,否,3097243,,
58544496104,疯狂小杨哥,6182390,是,40736974,"'1-20s视频': 100000, '20-60s视频': 540000",52498621.0
98874766362,CGTN,CGTN,否,7592089,,
6796248446,抖音小助手,douyin,否,43248692,,
51291868572,闫闯说车,yanchuangshuoche,是,1029947,"'1-20s视频': 250000, '20-60s视频': 250000",391671.0
101963577425,玩车女神,1400620285,是,16839952,"'1-20s视频': 200000, '20-60s视频': 220000",1405687.0
96285518522,祝晓晗●正在直播 羽绒服专场抽免单,xiaohan96,否,41666101,,
98870923112,小央视频,cctv_video,否,7497763,,
97682711563,朱容君-兔子牙,tuziya55555,是,22430386,"'1-20s视频': 300000, '20-60s视频': 350000",4413651.0
73838190950,惠子（送惠子人气票）,,否,28437211,,
84492244869,papi酱,193720797,是,28856092,"'1-20s视频': 660000, '20-60s视频': 990000",6573159.0
98272072398,兵鉴堂,bingjianTV,是,6834641,"'1-20s视频': 15000, '20-60s视频': 25000",201074.0
58664008125,钟婷xo,SuperTit,是,20060219,"'1-20s视频': 220000, '20-60s视频': 240000",2157886.0
103834035763,台海网,1380164516,是,8051299,"'1-20s视频': 18000, '20-60s视频': 25000",1261587.0
56630472225,摩登兄弟,MD4528,否,27441941,,
86352854043,贫穷料理,270278467,是,19202480,"'1-20s视频': 255780, '20-60s视频': 255780",1558283.0
729673456689996,局座召忠,dyw1ogce79ev,否,3921547,,
103586701107,程序员聊特斯拉,Tenengxing,是,374473,"'1-20s视频': 8000, '20-60s视频': 15000",117908.0
89879772942,浙江卫视,zjws,是,15727110,"'1-20s视频': 49400, '20-60s视频': 49400",970583.0
58784361722,YYP颜宇鹏车言论,yypcar,是,1234708,"'1-20s视频': 105000, '20-60s视频': 140000",628252.0
78629674367,赵老师说车,zhaoqihong,是,511130,"'1-20s视频': 8000, '20-60s视频': 10000",328257.0
59639995221,李永乐老师,713207958,是,5676120,"'1-20s视频': 400000, '20-60s视频': 400000",188973.0
77718382487,大调查,etv8800,否,6239495,,
72673737181,一条小团团OvO,tuantuanxhchibb,是,43243739,"'1-20s视频': 150000, '20-60s视频': 250000",5512517.0
95300163394,澎湃新闻,ppxw_thepaper,否,4783625,,
103886877957,中国军工,,否,4180297,,
59556078127,潘晓婷,panxiaoting999,是,7139387,"'1-20s视频': 350000, '20-60s视频': 450000",1341538.0
88665370646,第一军情,pladyjq,是,6170043,"'1-20s视频': 40000, '20-60s视频': 50000",188619.0
110440451954,潘长江,,否,24189298,,
92924207628,浪胃仙,langweixianyx,是,36339054,"'1-20s视频': 100000, '20-60s视频': 350000",3182567.0
101248238043,李叔凡 律师,1120922438,是,9645457,"'1-20s视频': 100000, '20-60s视频': 150000",2018793.0
61623825450,布衣探案,buyitanan,是,21209548,"'1-20s视频': 39200, '20-60s视频': 98000",5603606.0
97201211375,央视一套,helloCCTV1,否,9446006,,
96304083542,医路向前巍子,ylxqvzi,是,18666205,"'1-20s视频': 140000, '20-60s视频': 160000",1041507.0
91565233784,皮哥,286429982PG,是,3882079,"'1-20s视频': 5300, '20-60s视频': 85000",1748656.0
76322662982,小沈阳,Xiaoshenyang555,否,17989049,,
80343351806,跑腿小彭哥,paotui666,是,9604325,"'1-20s视频': 120000, '20-60s视频': 150000",2103773.0
100358272741,央广军事,ygjstv,否,7950677,,
105339119552,AMCC肌肉车俱乐部,amccv8,是,4474484,"'1-20s视频': 8000, '20-60s视频': 82000",776955.0
83204842726829,张柏芝,Cecilia0524,否,14999090,,
87389911655,北京卫视档案,BTV20090204,是,4400753,"'1-20s视频': 70000, '20-60s视频': 79000",126575.0
87523294846,主持人李思思,,否,7919843,,
3619224279334190,梅赛德斯-奔驰,MercedesBenz,否,1863480,,
103602215444,今日海峡,straitsnews,否,9040634,,
95168046374,吴佩频道,WPPD666,是,3389271,"'1-20s视频': 250000, '20-60s视频': 400000",258607.0
62119439326,麦浪哥哥,mailang888,是,2212391,"'1-20s视频': 34390, '20-60s视频': 43900",628388.0
2862729997063315,30秒喷车,Dcar9911,否,2112769,,
2277809947421404,新华每日电讯,xhmrdx,否,8336171,,
75075830918,一条,yitiao,是,5383647,"'1-20s视频': 8239, '20-60s视频': 10000",67599.0
104436423463,懂车大侦探,dongchezhentan,否,1384219,,
100441238071,朱叔,ZhuShuZQR,是,5542507,"'1-20s视频': 50000, '20-60s视频': 80000",992532.0
62743508192,金十数据,shujukeshihua,是,4742669,"'1-20s视频': 88000, '20-60s视频': 128000",514396.0
101161272801,UFC终极格斗冠军赛,UFCofficial,否,7197799,,
62703484832,小阿七,xaq54886,是,19137826,"'1-20s视频': 72952, '20-60s视频': 72952",5069633.0
95913833035,猫眼电影,iMaoyan,是,7124103,"'1-20s视频': 80000, '20-60s视频': 100000",121378.0
67719846470,玲爷,179ling,否,17256496,,
78751283542,懂车帝App,,否,2834631,,
72557243297,朱一旦的枯燥生活,99571167,是,8472241,"'1-20s视频': 200000, '20-60s视频': 250000",2827700.0
100746744340,清华大学,Tsinghua1911,否,5610388,,
109850998263,仙鹤大叔张文鹤,UncleWenHe,是,21693377,"'1-20s视频': 150000, '20-60s视频': 300000",1799910.0
940798082297272,西瓜历史档案馆,xgls666666,否,3165247,,
80812090202,Angelababy,228.228,否,40955209,,
64281620486,中国网财经,financechina,否,3013103,,
110185895196,车百万,chebaiwan170,是,1973278,"'1-20s视频': 5000, '20-60s视频': 68000",305009.0
73043352669,李二狗,2GOU999999999,是,2748379,"'1-20s视频': 80000, '20-60s视频': 85000",2850406.0
83744889648,戴羽彤_,7163_,是,13867229,"'1-20s视频': 19100, '20-60s视频': 19100",2094640.0
2027130173535133,人民海军,RMHJ19490423,否,4486163,,
99495301623,中国日报网,chinadailyweb,否,5673663,,
96117650029,生哥说飞机,flycar2018,是,2309008,"'1-20s视频': 25000, '20-60s视频': 30000",598600.0
92991689422,万尊车业,18801500303LTZ,否,1597476,,
73886929657,湖北日报,hubeidaily,是,21045802,"'1-20s视频': 20000, '20-60s视频': 20000",974108.0
75944529580,牛哥说车-老司机课堂,ngsc123456,是,2578510,"'1-20s视频': 50000, '20-60s视频': 65000",1073060.0
6766642587,孙小厨教做菜,sxc13140,是,11836576,"'1-20s视频': 42100, '20-60s视频': 42100",1956413.0
1855563809956984,阿里达摩院扫地僧,54saodiseng,否,2411193,,
63622535338,警界君,madam,否,14624454,,
61888683297,温州交警,,否,6431494,,
75615784225,韩路聊车,666hanlaoshi,是,1241661,"'1-20s视频': 150000, '20-60s视频': 150000",1148841.0
67168071285,小雄说车,286228084,是,4910003,"'1-20s视频': 40000, '20-60s视频': 60000",631913.0
96065709918,买车黄金眼,1152677280,是,1371483,"'1-20s视频': 60000, '20-60s视频': 80000",162695.0
98674185726,BTV养生堂,950849041,是,11408667,"'1-20s视频': 50000, '20-60s视频': 60000",165842.0
102585067053,PDD,pdd_liumou101,是,13398031,"'1-20s视频': 250000, '20-60s视频': 300000",3915436.0
101244468702,邢台宝鹏宝马,xingtaibaope,否,160639,,
87196191596,芜湖宝利盛宝马,wuhuBMW5692666,否,117915,,
64534850226,红雨老师(多肉),51100888,是,13250785,"'1-20s视频': 110000, '20-60s视频': 150000",2941557.0
63975096051,张昕宇梁红,576847618,是,3291522,"'1-20s视频': 250000, '20-60s视频': 320000",1124225.0
100059406834,陈田拆车件,1365130923,是,1363753,"'1-20s视频': 5000, '20-60s视频': 10000",86110.0
104600252502,苏老师说车,1658058519,是,939259,"'1-20s视频': 20000, '20-60s视频': 30000",310217.0
58647574080,杨坤,yangkunmusic,否,7519794,,
98339081450,中国新闻网,cnstv,否,7781759,,
92218134919,中国石化,zgsh,否,1582821,,
98117846934,警花说,Suobo,否,6692779,,
97799598012,第一现场,881575999,是,6445236,"'1-20s视频': 10000, '20-60s视频': 15000",75132.0
66916631931,华为终端,HWZD,否,3083861,,
108912621960,孝警阿特,xiaojingate110,否,4459184,,
89923219116,代古拉k,daijiali218,是,26179723,"'1-20s视频': 250000, '20-60s视频': 400000",4752124.0
75211400494,半吨先生,1636076416,是,7936721,"'1-20s视频': 26400, '20-60s视频': 95000",7198862.0
96248873533,邹小和（今晚6点直播双十二专场）,,否,11364268,,
75230869818,雪茸堂12号品牌专场送百只羊,1645659986,是,5648013,"'1-20s视频': 180000, '20-60s视频': 180000",6686190.0
99721845672,红星新闻,hongxingnews,否,14211559,,
101313958111,法治进行时,DD919FZ,否,3969859,,
95583330010,刘佳欢爱侃车,602067846,是,2934909,"'1-20s视频': 10000, '20-60s视频': 40000",694042.0
101234072655,南京广播电视台,NBSwczx,是,8780842,"'1-20s视频': 15000, '20-60s视频': 18000",447427.0
96392803790,薛之谦,717XUEJOKER,否,31233088,,
82640730129,晓北-城市私家车,173869651,是,7637111,"'1-20s视频': 6700, '20-60s视频': 120000",1163523.0
56612823293,设计师阿爽,spzp_04,是,19067995,"'1-20s视频': 200000, '20-60s视频': 250000",1197018.0
95601862103,薇娅viya,2159810642,是,14988333,"'1-20s视频': 3500, '20-60s视频': 3500",1366859.0
96586348245,珍大户,aoddess,是,4462185,"'1-20s视频': 100000, '20-60s视频': 100000",317342.0
92704145693,小西西,xiaoxixim3,是,2070141,"'1-20s视频': 50000, '20-60s视频': 69500",181332.0
62356780054,老郭机械局,HV5672,是,1155203,"'1-20s视频': 20000, '20-60s视频': 30000",504843.0
100839369119,楠哥有财气,Daysman,是,5290648,"'1-20s视频': 6600, '20-60s视频': 6600",410602.0
3328942007653731,Ethan清醒思考,EQLQ,否,9973988,,
81939158402,李佳琦Austin,166902759,是,44791966,"'1-20s视频': 800000, '20-60s视频': 800000",4186143.0
101926919852,抖音电影,dydianying,是,8544793,"'1-20s视频': 10000, '20-60s视频': 12000",817936.0
99265210687,走遍中国5A景区-大龙,GuMuLong5A,是,5705359,"'1-20s视频': 35000, '20-60s视频': 45000",512982.0
95767535509,网易云音乐,NCM163,否,6402705,,
93675496548,杜子建,du100123,是,11397334,"'1-20s视频': 200000, '20-60s视频': 300000",79180.0
97651411917,虎二,hu_er,是,11175250,"'1-20s视频': 150000, '20-60s视频': 225000",4039773.0
61926452191,解密⭐️日本(200万粉丝),W1511275815,是,2448224,"'1-20s视频': 5000, '20-60s视频': 5000",452012.0
59068399043,维维啊,960424yw,是,19785309,"'1-20s视频': 400000, '20-60s视频': 400000",15155034.0
3390506074900868,阿青说车,AaqingCar,是,1483126,"'1-20s视频': 38000, '20-60s视频': 38000",658788.0
96805121863,中国网,787874450,是,6733866,"'1-20s视频': 60000, '20-60s视频': 100000",101834.0
73628514334,大师说车,maiche100,是,14353444,"'1-20s视频': 40000, '20-60s视频': 200000",378605.0
100466457634,抖音综艺,douyinzongyi,是,12057859,"'1-20s视频': 5800, '20-60s视频': 6300",1032492.0
99992251126,海外网,haiwainet,否,3823992,,
105098277179,新京报,xinjingbao,是,6444272,"'1-20s视频': 70000, '20-60s视频': 100000",193099.0
98282802298,张庭,Ting998888,否,21221663,,
63553870590,经济日报,jingjiribao,是,10602732,"'1-20s视频': 50000, '20-60s视频': 50000",337807.0
105621336289,懂车侦探,2141700552,是,27934827,"'1-20s视频': 288000, '20-60s视频': 288000",2477238.0
60120769448,懂车帝原创,,否,842881,,
59562185331,河南广播电视台小莉帮忙,,否,7902679,,
100061957495,我是不白吃,bubaichi892,是,16001115,"'1-20s视频': 74000, '20-60s视频': 74000",1920952.0
56814187585932,玩奥迪小李子,lishuangdi,是,694188,"'1-20s视频': 3300, '20-60s视频': 5000",655496.0
56284938462,老丈人说车,1312241326,是,11019646,"'1-20s视频': 170000, '20-60s视频': 170000",658110.0
85622422995,中国长安网,,否,23485794,,
68418403177,海扬,V71205396,是,19317276,"'1-20s视频': 100000, '20-60s视频': 100000",4476319.0
104064046248,丽江石榴哥,jgw521,是,7199263,"'1-20s视频': 80000, '20-60s视频': 100000",1370093.0
73870153970,每日热搜,meiriresou,是,4523247,"'1-20s视频': 30000, '20-60s视频': 60000",82571.0
110910873628,波波脱口秀（12.20号无锡演出）,bojie0719,是,12086157,"'1-20s视频': 50000, '20-60s视频': 200000",753156.0
106471308270,破车公社,YiTuHui666,是,1389450,"'1-20s视频': 19000, '20-60s视频': 24000",142564.0
83894915847,高盖伦,GallenGai,是,6087562,"'1-20s视频': 6600, '20-60s视频': 6600",1150036.0
105370522008,中国房地产报,ZGFDCB,是,1906870,"'1-20s视频': 9999, '20-60s视频': 11999",78487.0
70687191392,正义大个,83822529,是,6895934,"'1-20s视频': 40000, '20-60s视频': 45000",6521077.0
71912868448,大狼狗郑建鹏&言真夫妇,AresCheng,是,43063040,"'1-20s视频': 90000, '20-60s视频': 600000",5179601.0
4349292019721479,政事儿,xjbzse,否,6086745,,
60310649373,小笙在鹅国,fs227777,是,5305357,"'1-20s视频': 49999, '20-60s视频': 59999",1956260.0
98113565101,三维地图看世界,3dmap,是,5621941,"'1-20s视频': 45100, '20-60s视频': 45100",802157.0
100622399772,设计帮帮忙,1117709568,是,7877703,"'1-20s视频': 60000, '20-60s视频': 80000",316646.0
69504036094,老饭骨,laofangu.,是,8297314,"'1-20s视频': 150000, '20-60s视频': 250000",678066.0
2238241776867895,小马说世界,TigerMa666,是,3410012,"'1-20s视频': 30000, '20-60s视频': 40000",477116.0
59522654679,鬼哥,Hot2099,是,22576567,"'1-20s视频': 270000, '20-60s视频': 350000",19512377.0
52606457019,经济日报视点,jjrbzbs,否,8916159,,
74316806460,欧叔侃车30秒,191413mm,是,1578744,"'1-20s视频': 40000, '20-60s视频': 60000",332590.0
53500165833,精选直通车,Jxztc,是,1662711,"'1-20s视频': 6000, '20-60s视频': 35000",97817.0
58969514556,我Y大王,wsdw00,是,276912,"'1-20s视频': 2800, '20-60s视频': 2800",91112.0
101146850736,无锡保时捷中心,PCWX051088770911,是,407030,"'1-20s视频': 1852, '20-60s视频': 2000",483228.0
94133465362,一汽-大众,,否,1606377,,
84064249580,忠哥,asdfghjkl051088,是,16002992,"'1-20s视频': 250000, '20-60s视频': 375000",0.0
60540012580,世界抬杠冠军大蓝,SJTGGJDL,是,4703341,"'1-20s视频': 200000, '20-60s视频': 200000",2514251.0
3157450367175895,韩秀云讲经济,hxyjjj2020,是,4761297,"'1-20s视频': 18700, '20-60s视频': 18700",883607.0
58502453200,小小岩哥,xiaoxiaoyange,是,860462,"'1-20s视频': 15000, '20-60s视频': 25000",798209.0
91689387268,宋晓峰,,否,8048688,,
1235497011657230,军情2020,junqing2020,是,2279723,"'1-20s视频': 4500, '20-60s视频': 10000",90633.0
75472211366,沈腾,,否,10794272,,
3267397550098887,安英,00787AY,否,6915738,,
59592712724,野小马,mmssyy,是,8081371,"'1-20s视频': 150000, '20-60s视频': 200000",1224410.0
99885672009,一刻talks,yiketalks_,是,7010269,"'1-20s视频': 15000, '20-60s视频': 18900",204363.0
97574617085,马力至上_史萌,869846269,是,2062738,"'1-20s视频': 40000, '20-60s视频': 75000",455915.0
78782477195,关晓彤,guanxiaotong,否,29367811,,
4041442579198252,枯燥房东壹哥,fdyg7777,是,4896800,"'1-20s视频': 80000, '20-60s视频': 100000",795914.0
99797076407,我们的太空,ourspace0424,否,5012209,,
83394740739,莉琴,176724584,是,5882193,"'1-20s视频': 7100, '20-60s视频': 7100",1983658.0
110871284996,阿文简影,Wen1008610010,是,2545568,"'1-20s视频': 5000, '20-60s视频': 8000",406771.0
848456505900387,张国伟_国家伟大,2247029298,是,11847871,"'1-20s视频': 500000, '20-60s视频': 600000",1045157.0
62814565198,中国新闻周刊,chinanewsweek,否,2380094,,
57720812347,莉哥o3o,kelly0711,否,27907788,,
58708896778,大漠的旅行,dmdlx,是,3424458,"'1-20s视频': 80000, '20-60s视频': 100000",648076.0
237125525312415,温义飞的急救财经,wenyifei_flag,否,3688820,,
61866956828,王钟瑶呢,wangzhongyao54,是,6111597,"'1-20s视频': 120000, '20-60s视频': 120000",645491.0
92946666277,优酷迷你剧,1023129014,是,11898407,"'1-20s视频': 55000, '20-60s视频': 80000",109142.0
108224693597,能能叔,1797411093,是,8249089,"'1-20s视频': 300000, '20-60s视频': 300000",819527.0
54204395940,周媛,zhouyuan5037,是,2637659,"'1-20s视频': 45000, '20-60s视频': 49999",407486.0
105536726159,巴哥Bart,BartBaker,是,12698425,"'1-20s视频': 106000, '20-60s视频': 127200",625180.0
63149273753,小米手机,xiaomi816,否,2571627,,
76049191224,基地边缘,jiditudou,是,3901431,"'1-20s视频': 50000, '20-60s视频': 80000",432064.0
68565872528,汪梦云,DreamRunner,是,4997678,"'1-20s视频': 15300, '20-60s视频': 50000",399925.0
102675002515,Seojin_Ban潘南奎,1502184128,是,8010026,"'1-20s视频': 100000, '20-60s视频': 120000",2860663.0
98173756537,酷狗音乐,,否,5202352,,
64983929135,天天读书,578073901,是,7042037,"'1-20s视频': 8900, '20-60s视频': 8900",106565.0
2862736318926412,巫师财经,dy3zphvur7m9,否,3051252,,
99575836878,德国Hanke周六直播,,否,2134902,,
97058122342,生活帮,shb96005900,是,9876302,"'1-20s视频': 15000, '20-60s视频': 25000",185670.0
99642911362,永达汽车,ydgroup,否,251547,,
100251860518,老梁,,否,4288974,,
82407619912,娜扎nz,,否,13720765,,
70829932840,咩咩爱历史,lishi001,是,5591054,"'1-20s视频': 20000, '20-60s视频': 39000",188335.0
3098173307,晓辉在路上,XH86114444,是,8331036,"'1-20s视频': 25000, '20-60s视频': 30000",363705.0
62516572530,张含韵,RealZhanghanyun,否,6102571,,
1046368885180302,纯情阿伟,nidenanhai.aw,是,6654449,"'1-20s视频': 150000, '20-60s视频': 250000",7428425.0
78114859257,奥迪,,否,1088650,,
104206473854,小鱼视频,fishclip,否,8075337,,
94935676852,造就Talk,zaojiu,是,2998845,"'1-20s视频': 5000, '20-60s视频': 5000",15940.0
3302560861541796,无穷小亮的科普日常,wuqiongxiaoliang,是,10941966,"'1-20s视频': 100000, '20-60s视频': 100000",5220764.0
58047835859,M哥,185625797,是,26672069,"'1-20s视频': 260000, '20-60s视频': 480000",3665405.0
294298479231640,遇见她,yujianta23333,是,8460906,"'1-20s视频': 200000, '20-60s视频': 200000",6358742.0
65340672807,许华升,xhs999,是,18965744,"'1-20s视频': 150000, '20-60s视频': 200000",20974879.0
108915320516,新闻启示录,fjtvnews,是,4065586,"'1-20s视频': 8500, '20-60s视频': 10000",246584.0
95270751649,张雪峰老师,zxfls,是,5799665,"'1-20s视频': 60000, '20-60s视频': 80000",1031752.0
3425720162597533,一哥陆远汽车,YiGeShuoChe,否,594038,,
64428776497,车探小黑,101587374,是,774539,"'1-20s视频': 20000, '20-60s视频': 25000",289550.0
92629978001,甄子丹,RealDonnieYen,否,5061958,,
3584011054094307,选车指南,Dcar5667,否,1233027,,
